id,tag,audience,,,,,
1027484536802869249,N,4,,,,,
1027492314695061504,N,4,,,,,
1027498245797367808,N,2,,,,,
1027499774134636544,NN,0,,,,,
1027525416872013824,N,2,,,,,
1027540042636513280,NN,0,,,,,
1027545867962728448,N,1,,,,,
1027555625881022464,N,3,,,,,
1027568783790153728,N,2,,,,,
1027569300952047616,N,3,,,,,
1027586059788541952,N,4,,,,,
1027608230552367105,N,4,,,,,
1027616769047973889,N,1,,,,,
1027624370531983360,NN,0,,,,,
1027628582556717056,NN,0,,,,,
1027661451614404608,N,4,,,,,
1027726302529445888,N,2,,,,,
1027776584944635905,NN,0,,,,,
1027826973517733888,N,3,,,,,
1027842821787709442,N,2,,,,,
1027857104391077888,NN,0,,,,,
1027857861978849280,N,4,,,,,
1027875410342813698,N,1,,,,,
1027879784309768192,N,1,,,,,
1027887561304416257,N,3,,,,,
1027894190385127425,N,1,,,,,
1027898106057314305,N,4,,,,,
1027902421606060032,NN,0,,,,,
1027903412061462529,N,1,,,,,
1027919903205085187,NN,0,,,,,
1027937789399183360,N,1,,,,,
1027947430493466626,N,3,,,,,
1027949314738405376,NN,0,,,,,
1027953282453528583,N,3,,,,,
1027961225202814976,NN,0,,,,,
1027977957946679296,N,2,,,,,
1027989561115402240,N,3,,,,,
1028024019143073792,N,4,,,,,
1028136446639726597,NN,0,,,,,
1028174937318674432,NN,0,,,,,
1028190280581705728,NN,0,,,,,
1028211968908427270,NN,0,,,,,
1028220509018836992,N,2,,,,,
1028251192151957504,N,3,,,,,
1028265787889471490,NN,0,,,,,
1028268531195027457,N,1,,,,,
1028280895919284226,NN,0,,,,,
1028295986807013376,N,3,,,,,
1028311078277705729,N,1,,,,,
1028319748541571073,N,4,,,,,
1028326198345191424,N,3,,,,,
1028387610014740481,N,3,,,,,
1028537332008464385,N,4,,,,,
1028545885406294016,N,4,,,,,
1028552183128698880,N,1,,,,,
1028561732841746433,N,4,,,,,
1028567531106254848,N,1,,,,,
1028574596566581248,N,4,,,,,
1028643275727626240,NN,0,,,,,
1028658631263313920,N,2,,,,,
1028667137676562432,N,1,,,,,
1028673486573785088,N,4,,,,,
1028688589654319104,N,1,,,,,
1028692157207592961,NN,0,,,,,
1028723974551887873,N,4,,,,,
1028789810423627782,N,1,,,,,
1028813880477331456,NN,0,,,,,
1028862977422835715,NN,0,,,,,
1028879194204397569,N,4,,,,,
1028899212082204672,NN,0,,,,,
1028905774490308608,N,1,,,,,
1028914117384589312,N,4,,,,,
1028933995915096064,N,4,,,,,
1028936731721125888,NN,0,,,,,
1028945028889104384,NN,0,,,,,
1028958410983784448,N,1,,,,,
1028965387625349120,N,3,,,,,
1028974705431199744,N,3,,,,,
1028988961908248577,N,3,,,,,
1028989318696763392,N,1,,,,,
1028989661799227392,NN,0,,,,,
1029034984982675458,N,3,,,,,
1029089479926181888,N,4,,,,,
1029101069983465475,N,1,,,,,
1029135091686100993,N,4,,,,,
1029141082578280448,N,3,,,,,
1029193031797358592,N,2,,,,,
1029224620161941504,NN,0,,,,,
1029225377569402880,N,4,,,,,
1029227139944665088,N,4,,,,,
1029227397655285760,N,4,,,,,
1029250041368731648,N,3,,,,,
1029259348390948866,NN,0,,,,,
1029261394733137920,N,1,,,,,
1029276492331708416,NN,0,,,,,
1029299827690156032,N,4,,,,,
1029306671716286464,NN,0,,,,,
1029308574097453056,N,4,,,,,
1029328929537093632,N,4,,,,,
1029332365217280000,N,4,,,,,
1029336915147980802,N,3,,,,,
1029341918638080001,N,3,,,,,
1029345145949433856,N,4,,,,,
1029349201682030592,N,4,,,,,
1029351982912495616,N,3,,,,,
1029352039711682560,NN,0,,,,,
1029360222371016704,N,1,,,,,
1029364575723040769,N,1,,,,,
1029374613065818112,N,3,,,,,
1029383607482286080,N,4,,,,,
1029394471346208768,N,1,,,,,
1029397267403472896,N,4,,,,,
1029398028438908929,N,2,,,,,
1029406074955329541,NN,0,,,,,
1029412170767970305,N,1,,,,,
1029412443498393600,N,4,,,,,
1029424421021212672,NN,0,,,,,
1029426202778447872,N,3,,,,,
1029431887738150912,N,2,,,,,
1029438519368986624,N,3,,,,,
1029440054148648960,N,1,,,,,
1029442308868132864,NN,0,,,,,
1029444059155386368,NN,0,,,,,
1029447583142490114,N,2,,,,,
1029452850278092806,N,4,,,,,
1029454192291852293,N,4,,,,,
1029458151756771333,N,4,,,,,
1029459933035749376,N,2,,,,,
1029461688507097089,N,4,,,,,
1029463442477010944,N,4,,,,,
1029466978044571649,N,3,,,,,
1029468993978019845,NN,0,,,,,
1029472254185418753,NN,0,,,,,
1029477537594966016,N,3,,,,,
1029479302545461252,N,3,,,,,
1029484588643573760,N,3,,,,,
1029486339912335361,N,2,,,,,
1029488114631360518,NN,0,,,,,
1029498417461035009,N,3,,,,,
1029501944103100416,NN,0,,,,,
1029503721061998593,N,4,,,,,
1029514294201856003,N,4,,,,,
1029518051434225666,NN,0,,,,,
1029525609658163201,NN,0,,,,,
1029544475499081728,N,3,,,,,
1029552032993169408,N,2,,,,,
1029553786887524352,N,4,,,,,
1029555549338263552,N,4,,,,,
1029559567003385862,N,4,,,,,
1029570925304459265,N,3,,,,,
1029585997837815808,N,4,,,,,
1029593536109453313,N,4,,,,,
1029601129066389504,NN,0,,,,,
1029608645338832897,N,3,,,,,
1029614576793530368,NN,0,,,,,
1029616230200696832,N,3,,,,,
1029617951186608128,NN,0,,,,,
1029624753844367360,N,3,,,,,
1029631318718595072,N,3,,,,,
1029639858602553345,N,3,,,,,
1029648895687749632,N,3,,,,,
1029651935195000833,N,3,,,,,
1029654695864926208,N,4,,,,,
1029661490297692161,NN,0,,,,,
1029664641297903617,N,4,,,,,
1029669054024491008,NN,0,,,,,
1029672397107081216,N,2,,,,,
1029686654355890177,NN,0,,,,,
1029701767687229440,N,3,,,,,
1029704279777574912,NN,0,,,,,
1029711845693771777,N,4,,,,,
1029714399618064389,NN,0,,,,,
1029729453470035968,N,1,,,,,
1029731971553996800,N,2,,,,,
1029742036465934337,N,4,,,,,
1029749566931984384,NN,0,,,,,
1029758984394342400,N,2,,,,,
1029760143452516354,NN,0,,,,,
1029761429946204160,NN,0,,,,,
1029764680246550529,N,4,,,,,
1029767222326120448,N,3,,,,,
1029781079643877382,N,4,,,,,
1029782311641014272,N,3,,,,,
1029783565381320706,N,4,,,,,
1029812769820946432,N,4,,,,,
1029816264737390592,N,2,,,,,
1029819527683624962,N,3,,,,,
1029823058620698624,N,3,,,,,
1029824825739628544,NN,0,,,,,
1029826583123685377,N,4,,,,,
1029828344991440901,NN,0,,,,,
1029830130573762564,N,4,,,,,
1029831878784835590,N,4,,,,,
1029833638203011073,N,2,,,,,
1029833752116191243,N,2,,,,,
1029835407792517120,N,3,,,,,
1029840664996003840,N,3,,,,,
1029842405464465409,N,3,,,,,
1029844190178541568,N,4,,,,,
1029845966730539008,N,4,,,,,
1029847718737444864,N,2,,,,,
1029849488490463233,N,3,,,,,
1029851262639071234,N,4,,,,,
1029853006177738754,N,2,,,,,
1029858287129427969,N,4,,,,,
1029859347046834181,N,1,,,,,
1029863573026160642,NN,0,,,,,
1029876678221287424,N,2,,,,,
1029880445482225666,N,4,,,,,
1029884222633398273,N,2,,,,,
1029914428391804928,NN,0,,,,,
1029916173595566080,N,2,,,,,
1029921330286800896,NN,0,,,,,
1029925774047019008,NN,0,,,,,
1029938090054508545,NN,0,,,,,
1029939835140751360,NN,0,,,,,
1029944607000461312,NN,0,,,,,
1029946621180686337,NN,0,,,,,
1029948366325800960,NN,0,,,,,
1029950141468471298,NN,0,,,,,
1029952163601166339,NN,0,,,,,
1029963517816983552,NN,0,,,,,
1029969020068524032,NN,0,,,,,
1029971075596275713,NN,0,,,,,
1029972804895223808,NN,0,,,,,
1029976572793683968,NN,0,,,,,
1029986380422803457,N,2,,,,,
1029987903605284864,NN,0,,,,,
1029991168938045440,N,3,,,,,
1029991675140235264,NN,0,,,,,
1029993706617749504,NN,0,,,,,
1029997469407604736,NN,0,,,,,
1029999217299927041,NN,0,,,,,
1030001215243866112,NN,0,,,,,
1030005023621750784,NN,0,,,,,
1030008797123817473,NN,0,,,,,
1030010537252401152,NN,0,,,,,
1030012313686994945,NN,0,,,,,
1030014313552113665,NN,0,,,,,
1030016087168036864,NN,0,,,,,
1030017094962868224,N,4,,,,,
1030018109720207360,NN,0,,,,,
1030020114417111041,NN,0,,,,,
1030021865346138112,NN,0,,,,,
1030023896404250624,NN,0,,,,,
1030023902871871488,NN,0,,,,,
1030025644590161921,NN,0,,,,,
1030027649807278080,NN,0,,,,,
1030029426602459136,NN,0,,,,,
1030031175551803392,NN,0,,,,,
1030038522571513861,NN,0,,,,,
1030038991419129859,NN,0,,,,,
1030040259311149056,N,4,,,,,
1030048492700540928,N,2,,,,,
1030049208466857984,N,1,,,,,
1030074020585197569,N,3,,,,,
1030076743175098368,NN,0,,,,,
1030084843642728448,NN,0,,,,,
1030087648973611008,NN,0,,,,,
1030088035977768962,N,2,,,,,
1030092054918062080,N,4,,,,,
1030095571695099904,NN,0,,,,,
1030097181452247040,NN,0,,,,,
1030100312072310784,N,4,,,,,
1030102567311880193,NN,0,,,,,
1030103285963923456,N,4,,,,,
1030112582001205248,N,4,,,,,
1030117596702629888,NN,0,,,,,
1030122107894734848,NN,0,,,,,
1030125839407570944,N,1,,,,,
1030137396699045888,NN,0,,,,,
1030141433867587585,N,1,,,,,
1030149070143332353,NN,0,,,,,
1030152312537460736,N,2,,,,,
1030170266922569728,N,2,,,,,
1030178418409828352,N,4,,,,,
1030196205945532416,N,3,,,,,
1030198527811641344,N,3,,,,,
1030206086303936512,N,4,,,,,
1030226204010459136,N,3,,,,,
1030229070158721027,N,1,,,,,
1030231251016474624,N,1,,,,,
1030241312933593094,N,4,,,,,
1030251129244930048,NN,0,,,,,
1030263972879052800,N,3,,,,,
1030267018937856000,N,1,,,,,
1030279068409909249,N,3,,,,,
1030295617266954240,N,4,,,,,
1030296686818729989,N,2,,,,,
1030310687892021249,NN,0,,,,,
1030321854282690561,NN,0,,,,,
1030326888131186688,NN,0,,,,,
1030342577093009410,N,4,,,,,
1030348547915493377,N,1,,,,,
1030352051744722944,NN,0,,,,,
1030359596664270848,NN,0,,,,,
1030363661590781952,N,1,,,,,
1030369663165837312,NN,0,,,,,
1030372180738097152,NN,0,,,,,
1030374692895506432,NN,0,,,,,
1030378777325563904,N,4,,,,,
1030386279849111552,NN,0,,,,,
1030389048194609152,N,2,,,,,
1030389795233648640,NN,0,,,,,
1030394080147197952,N,2,,,,,
1030403615004020737,NN,0,,,,,
1030407397196668929,NN,0,,,,,
1030409483690881024,N,1,,,,,
1030409913946853376,NN,0,,,,,
1030415391120674816,N,3,,,,,
1030423980077924353,N,1,,,,,
1030424092145606663,N,2,,,,,
1030437500215615488,N,4,,,,,
1030439193233838080,N,4,,,,,
1030439227081850882,N,2,,,,,
1030443803726032896,N,2,,,,,
1030443957627576320,N,2,,,,,
1030457988828618754,NN,0,,,,,
1030461962617069568,NN,0,,,,,
1030463006147108874,NN,0,,,,,
1030479994227748865,N,4,,,,,
1030484145590423552,NN,0,,,,,
1030484957305561094,N,2,,,,,
1030503874463973376,NN,0,,,,,
1030514892472832001,N,1,,,,,
1030516303323451393,N,2,,,,,
1030518984679059456,N,1,,,,,
1030529922765385729,N,4,,,,,
1030535559071125504,NN,0,,,,,
1030536818079490048,N,1,,,,,
1030538729600024576,N,1,,,,,
1030559355614257152,NN,0,,,,,
1030567345012592641,NN,0,,,,,
1030571739191894016,NN,0,,,,,
1030576784876691456,N,3,,,,,
1030620307709734912,N,2,,,,,
1030627375057444864,N,1,,,,,
1030650508019687424,N,2,,,,,
1030662537552048129,N,3,,,,,
1030665634651287553,NN,0,,,,,
1030673151032741888,NN,0,,,,,
1030687749072928768,NN,0,,,,,
1030695854783569921,NN,0,,,,,
1030702865336205312,NN,0,,,,,
1030711653086769152,NN,0,,,,,
1030726260144697345,NN,0,,,,,
1030741132756623360,NN,0,,,,,
1030748407357497345,NN,0,,,,,
1030748659699380224,NN,0,,,,,
1030772303993430016,N,1,,,,,
1030790559202508800,N,4,,,,,
1030797542668296192,N,1,,,,,
1030801752050819072,N,3,,,,,
1030819893078306816,N,4,,,,,
1030822521418014720,N,4,,,,,
1030830356310765568,N,3,,,,,
1030830844364185600,N,4,,,,,
1030835239118168069,N,1,,,,,
1030845922597658624,NN,0,,,,,
1030848584034476032,N,2,,,,,
1030853327200968704,N,3,,,,,
1030868950572298240,NN,0,,,,,
1030874488987103232,NN,0,,,,,
1030878257925763072,N,2,,,,,
1030886167217090561,N,4,,,,,
1030893358179336194,NN,0,,,,,
1030904695471124481,N,4,,,,,
1030907184823975937,NN,0,,,,,
1030925982591606784,NN,0,,,,,
1030927158733152256,N,2,,,,,
1030928313559052288,N,4,,,,,
1030931790976966656,NN,0,,,,,
1030941196703678465,NN,0,,,,,
1030956290678448128,NN,0,,,,,
1030974410264596481,NN,0,,,,,
1030997859422928897,NN,0,,,,,
1031005385241579525,NN,0,,,,,
1031012955717099529,NN,0,,,,,
1031021205887877121,NN,0,,,,,
1031028027432599552,NN,0,,,,,
1031065773761064960,N,4,,,,,
1031073304105418752,NN,0,,,,,
1031074049085124608,N,4,,,,,
1031088412344942592,NN,0,,,,,
1031090412251951104,N,2,,,,,
1031120104875065344,NN,0,,,,,
1031141271316967424,N,4,,,,,
1031147553809752064,N,4,,,,,
1031166924066107392,N,3,,,,,
1031167793373356032,N,1,,,,,
1031181511721213953,NN,0,,,,,
1031182794507075585,N,4,,,,,
1031194848706084864,NN,0,,,,,
1031210328389038080,NN,0,,,,,
1031210431367532549,NN,0,,,,,
1031218914146111489,N,3,,,,,
1031223265660993536,N,2,,,,,
1031224363272556544,N,3,,,,,
1031251954364633089,NN,0,,,,,
1031259632394690560,N,4,,,,,
1031267128635281408,N,3,,,,,
1031287210346209280,NN,0,,,,,
1031298532064600064,N,4,,,,,
1031312775086260225,N,1,,,,,
1031322480709910528,NN,0,,,,,
1031344843543457793,N,3,,,,,
1031360213276868613,N,1,,,,,
1031384353945870341,NN,0,,,,,
1031386859828588546,NN,0,,,,,
1031394418136436736,NN,0,,,,,
1031396920860790784,NN,0,,,,,
1031397968522489858,NN,0,,,,,
1031404470071115776,NN,0,,,,,
1031409516720672774,NN,0,,,,,
1031416320737398784,N,4,,,,,
1031430952797564928,NN,0,,,,,
1031435930920525824,N,2,,,,,
1031440456297709569,N,3,,,,,
1031449396678930432,NN,0,,,,,
1031454722799140864,N,2,,,,,
1031464605967638528,N,1,,,,,
1031464622337994752,NN,0,,,,,
1031465866695725056,N,2,,,,,
1031473474680836096,NN,0,,,,,
1031480208258359296,NN,0,,,,,
1031491064497098753,NN,0,,,,,
1031498606019264513,N,4,,,,,
1031499381466378241,N,2,,,,,
1031500557129867264,N,4,,,,,
1031503679709487105,NN,0,,,,,
1031511436575551490,N,2,,,,,
1031512370210897920,NN,0,,,,,
1031516195474759680,N,4,,,,,
1031527300712603648,N,1,,,,,
1031531949666521089,N,2,,,,,
1031533825887744000,N,4,,,,,
1031554798213124096,N,1,,,,,
1031564032220778498,NN,0,,,,,
1031566560148762624,N,4,,,,,
1031571672900542464,N,2,,,,,
1031574077851533312,NN,0,,,,,
1031585429869522945,N,3,,,,,
1031586684234883073,N,3,,,,,
1031589183704453120,N,3,,,,,
1031594229921918976,N,3,,,,,
1031594600396480519,N,3,,,,,
1031602278019592197,N,1,,,,,
1031609080740290560,N,3,,,,,
1031617621114929152,N,1,,,,,
1031619652735193088,N,2,,,,,
1031622367892709377,N,2,,,,,
1031624975931912193,NN,0,,,,,
1031630318720217088,N,4,,,,,
1031637030386774017,N,2,,,,,
1031641031161339904,NN,0,,,,,
1031648095392681986,NN,0,,,,,
1031649842752364544,N,3,,,,,
1031651609615519744,N,2,,,,,
1031653371827118086,NN,0,,,,,
1031656887836712960,N,2,,,,,
1031675512173862912,NN,0,,,,,
1031677323446296576,N,2,,,,,
1031678889221939200,N,1,,,,,
1031681051641503744,N,4,,,,,
1031692406104707077,N,2,,,,,
1031694353343938560,N,1,,,,,
1031703706406985730,NN,0,,,,,
1031707515891920896,N,4,,,,,
1031726348937637890,N,2,,,,,
1031733899842527232,NN,0,,,,,
1031741468099137537,N,3,,,,,
1031745247519358976,NN,0,,,,,
1031748996342136832,N,3,,,,,
1031760343800979456,N,2,,,,,
1031764119026843648,NN,0,,,,,
1031773415743606787,NN,0,,,,,
1031779191639945216,NN,0,,,,,
1031780962080833536,NN,0,,,,,
1031788512310435840,NN,0,,,,,
1031792282494615552,NN,0,,,,,
1031798093237440512,NN,0,,,,,
1031799829427625985,NN,0,,,,,
1031801853439344640,NN,0,,,,,
1031803618633166848,NN,0,,,,,
1031811161895972864,NN,0,,,,,
1031813206757584897,N,4,,,,,
1031816825577897984,NN,0,,,,,
1031819601787740160,N,4,,,,,
1031820770106925057,N,3,,,,,
1031833666329169921,N,4,,,,,
1031835672947187716,N,2,,,,,
1031835846293573633,NN,0,,,,,
1031837067775500288,NN,0,,,,,
1031837624800043008,N,2,,,,,
1031840865084497920,N,2,,,,,
1031845647069196288,N,3,,,,,
1031847170616512512,N,1,,,,,
1031847171715477505,NN,0,,,,,
1031848121767211008,N,1,,,,,
1031871072071806976,NN,0,,,,,
1031873617280282624,N,2,,,,,
1031879204374237184,N,3,,,,,
1031883810781179904,N,4,,,,,
1031888697577406464,NN,0,,,,,
1031888931921559552,N,1,,,,,
1031895573522206720,NN,0,,,,,
1031899568923926528,N,4,,,,,
1031906292271599616,N,2,,,,,
1031911323213484032,N,4,,,,,
1031921386833489922,N,2,,,,,
1031923894666625024,NN,0,,,,,
1031926441573842946,NN,0,,,,,
1031928915097346050,N,4,,,,,
1031934208929878016,N,1,,,,,
1031941499385077760,NN,0,,,,,
1031951650544594945,N,4,,,,,
1031954112143937536,N,4,,,,,
1031955499602898944,NN,0,,,,,
1031964409130835968,N,1,,,,,
1031966684826030080,N,4,,,,,
1031981552547364864,N,2,,,,,
1031984348873060352,N,4,,,,,
1032013672007315457,NN,0,,,,,
1032026606670409735,N,4,,,,,
1032034645699960832,N,4,,,,,
1032037152224419840,N,4,,,,,
1032041926583836673,N,4,,,,,
1032045086463471616,NN,0,,,,,
1032061467904729088,NN,0,,,,,
1032065856224681984,NN,0,,,,,
1032071719727456257,NN,0,,,,,
1032073219401031681,N,3,,,,,
1032073888124071936,N,3,,,,,
1032080910605328384,N,3,,,,,
1032086861982916609,N,4,,,,,
1032090451866734593,NN,0,,,,,
1032090751356817409,N,4,,,,,
1032096546286919680,NN,0,,,,,
1032108795046985728,N,4,,,,,
1032115434512949248,NN,0,,,,,
1032122737433694208,NN,0,,,,,
1032126718436417536,NN,0,,,,,
1032138054792892416,NN,0,,,,,
1032147066993221634,NN,0,,,,,
1032149367489064960,NN,0,,,,,
1032153142996004869,NN,0,,,,,
1032153920066469894,NN,0,,,,,
1032164495156805637,NN,0,,,,,
1032169517093449728,N,3,,,,,
1032172946343772162,NN,0,,,,,
1032175578261200897,NN,0,,,,,
1032182560976248833,NN,0,,,,,
1032194193370898433,NN,0,,,,,
1032198235107061760,NN,0,,,,,
1032201227982053376,N,3,,,,,
1032205761974345728,NN,0,,,,,
1032209624307572736,NN,0,,,,,
1032210818010677248,NN,0,,,,,
1032212306040643584,N,4,,,,,
1032215825141444613,NN,0,,,,,
1032217082228875265,N,3,,,,,
1032219176306450432,N,2,,,,,
1032228407067770880,NN,0,,,,,
1032228637184061441,N,2,,,,,
1032236465017827328,N,1,,,,,
1032251085455540224,NN,0,,,,,
1032252842743087105,N,4,,,,,
1032256105202806788,N,4,,,,,
1032259505583804417,N,3,,,,,
1032264375845961728,NN,0,,,,,
1032276348771938305,N,3,,,,,
1032281820530974720,NN,0,,,,,
1032288816915197952,NN,0,,,,,
1032293837048348677,NN,0,,,,,
1032297114909532160,N,2,,,,,
1032301591221743617,N,4,,,,,
1032303926815731712,N,3,,,,,
1032303954326183936,N,4,,,,,
1032306138191200256,NN,0,,,,,
1032311473106808833,N,3,,,,,
1032312212873011200,NN,0,,,,,
1032319042370109440,NN,0,,,,,
1032324566281011200,N,4,,,,,
1032326804982378496,N,2,,,,,
1032328426810683393,N,1,,,,,
1032329052118368258,NN,0,,,,,
1032331608878133248,N,3,,,,,
1032334111510339585,NN,0,,,,,
1032342413287800834,NN,0,,,,,
1032347341188202498,NN,0,,,,,
1032360701380190209,NN,0,,,,,
1032362049093947392,NN,0,,,,,
1032364040821956609,NN,0,,,,,
1032375120629657602,N,4,,,,,
1032380932634734592,NN,0,,,,,
1032382535551004673,N,1,,,,,
1032386024943448064,NN,0,,,,,
1032395415969247233,N,1,,,,,
1032402298465660928,NN,0,,,,,
1032406455171919872,NN,0,,,,,
1032406560943816706,N,3,,,,,
1032407349380755456,N,2,,,,,
1032414247827976192,NN,0,,,,,
1032414883873206272,N,2,,,,,
1032417416150691841,N,4,,,,,
1032419924206133248,N,1,,,,,
1032427478344708096,N,3,,,,,
1032429993681412096,N,3,,,,,
1032432484087197697,NN,0,,,,,
1032432499031457793,NN,0,,,,,
1032443645318840320,N,4,,,,,
1032470266247622656,NN,0,,,,,
1032474019281424384,N,1,,,,,
1032477552609243136,NN,0,,,,,
1032478070547070976,NN,0,,,,,
1032485132572262401,NN,0,,,,,
1032507980774817792,NN,0,,,,,
1032515557386530816,NN,0,,,,,
1032522854733107200,N,1,,,,,
1032526977729810432,N,4,,,,,
1032537964138647552,N,2,,,,,
1032555638793101312,NN,0,,,,,
1032560595294474240,NN,0,,,,,
1032560850421334018,N,2,,,,,
1032569150013693971,NN,0,,,,,
1032574888924639233,NN,0,,,,,
1032575691009740801,NN,0,,,,,
1032583274504368130,N,4,,,,,
1032584024332664832,NN,0,,,,,
1032593916560896001,NN,0,,,,,
1032595830996430848,N,4,,,,,
1032599105669947393,N,1,,,,,
1032602044769755136,NN,0,,,,,
1032604801006223360,N,3,,,,,
1032613475036672000,NN,0,,,,,
1032613516786712577,N,1,,,,,
1032640930505994240,NN,0,,,,,
1032651362146955264,N,3,,,,,
1032658725083918338,N,3,,,,,
1032658995830509568,N,2,,,,,
1032662315626373120,NN,0,,,,,
1032665381725503493,NN,0,,,,,
1032681624985464833,N,3,,,,,
1032696505008836608,N,4,,,,,
1032699443269787649,NN,0,,,,,
1032704115384692738,N,1,,,,,
1032738401760550913,NN,0,,,,,
1032752358839726080,N,3,,,,,
1032754354413924352,N,2,,,,,
1032762883246108678,N,3,,,,,
1032766156258594817,N,4,,,,,
1032768195701231622,NN,0,,,,,
1032772302755254275,N,4,,,,,
1032773508244234240,N,1,,,,,
1032773938911293441,N,1,,,,,
1032776396714717184,NN,0,,,,,
1032778271098892288,N,4,,,,,
1032779806188949505,N,4,,,,,
1032783689942482944,N,3,,,,,
1032784824199786496,N,4,,,,,
1032799930598010880,N,4,,,,,
1032802431250456581,N,4,,,,,
1032804970637283328,N,4,,,,,
1032811249267105792,NN,0,,,,,
1032816538397618176,N,1,,,,,
1032817309503684608,NN,0,,,,,
1032817546586738688,NN,0,,,,,
1032822569538183168,N,4,,,,,
1032825079929991168,NN,0,,,,,
1032832634282565633,NN,0,,,,,
1032843944374095872,NN,0,,,,,
1032851273081602048,NN,0,,,,,
1032870394238300160,NN,0,,,,,
1032874133691006976,N,4,,,,,
1032877945927417856,NN,0,,,,,
1032885260135157763,N,1,,,,,
1032907362082938885,N,4,,,,,
1032909520257908737,N,2,,,,,
1032912525397057536,N,3,,,,,
1032921171027746816,N,3,,,,,
1032922986356133888,NN,0,,,,,
1032923759374741504,NN,0,,,,,
1032930491224215553,NN,0,,,,,
1032930526980726784,NN,0,,,,,
1032939959332876288,N,1,,,,,
1032955710299168775,N,4,,,,,
1032960993473773568,N,2,,,,,
1032963237179006976,N,4,,,,,
1032970811676782596,NN,0,,,,,
1032975841750335493,NN,0,,,,,
1032975892023320576,NN,0,,,,,
1032977796631592960,N,3,,,,,
1032979350520582145,NN,0,,,,,
1032991024921169923,NN,0,,,,,
1032995979048443906,N,4,,,,,
1032996468704137216,N,2,,,,,
1032998515096449024,N,3,,,,,
1033001014893469696,N,4,,,,,
1033003245508145153,N,3,,,,,
1033006296272982019,N,1,,,,,
1033009112286519296,N,4,,,,,
1033011057894285312,N,2,,,,,
1033019557865250817,N,2,,,,,
1033020860423196673,NN,0,,,,,
1033022290257211392,NN,0,,,,,
1033025238668374016,NN,0,,,,,
1033029076062285824,N,3,,,,,
1033032346772164608,N,3,,,,,
1033042889310384129,N,3,,,,,
1033051815338762241,N,2,,,,,
1033051844464046080,N,1,,,,,
1033058904320733186,NN,0,,,,,
1033059144046190592,N,4,,,,,
1033062920035463168,NN,0,,,,,
1033071406362312704,NN,0,,,,,
1033072218476081154,N,1,,,,,
1033076754968137728,N,4,,,,,
1033079267117199360,NN,0,,,,,
1033086575373180928,N,3,,,,,
1033090898073141248,N,4,,,,,
1033091859386691585,N,3,,,,,
1033095997046620161,N,3,,,,,
1033104038118797313,NN,0,,,,,
1033116249025327106,N,2,,,,,
1033120040407773187,N,4,,,,,
1033123324371656705,N,4,,,,,
1033123579536330752,N,3,,,,,
1033125971438788609,N,4,,,,,
1033127336433074177,N,1,,,,,
1033143467961208832,N,1,,,,,
1033145986506530819,N,3,,,,,
1033151812365369344,NN,0,,,,,
1033157039403487233,NN,0,,,,,
1033159547937013761,NN,0,,,,,
1033170983673372672,N,3,,,,,
1033179684345995264,N,3,,,,,
1033191132325470208,N,2,,,,,
1033192366897856513,N,2,,,,,
1033194755931484160,N,1,,,,,
1033197052568772608,N,1,,,,,
1033198805733322752,NN,0,,,,,
1033198975900377090,N,4,,,,,
1033200984498024454,NN,0,,,,,
1033202535916560389,N,3,,,,,
1033206926916681728,N,3,,,,,
1033208470881951744,N,3,,,,,
1033209885721350144,NN,0,,,,,
1033210125786521600,N,1,,,,,
1033212486537887745,N,2,,,,,
1033214991254659073,N,1,,,,,
1033217618600251393,N,3,,,,,
1033220049480368128,N,3,,,,,
1033221463048904704,NN,0,,,,,
1033223161305817088,NN,0,,,,,
1033223277869760512,NN,0,,,,,
1033224102767747072,N,3,,,,,
1033225164362854403,N,1,,,,,
1033227548908552192,N,1,,,,,
1033230102304313349,N,3,,,,,
1033232708938420224,N,2,,,,,
1033232756426194944,NN,0,,,,,
1033235098538336256,N,2,,,,,
1033240300033069056,N,2,,,,,
1033242676676775936,NN,0,,,,,
1033244097555963905,NN,0,,,,,
1033245194970431488,N,3,,,,,
1033247864057724928,NN,0,,,,,
1033248528351612928,NN,0,,,,,
1033249188430209025,N,2,,,,,
1033250120937205760,N,3,,,,,
1033252088422313984,NN,0,,,,,
1033254217824305152,N,3,,,,,
1033255351213338625,NN,0,,,,,
1033263891592237056,N,1,,,,,
1033267837190725632,N,1,,,,,
1033272109399769089,NN,0,,,,,
1033273091634462720,N,2,,,,,
1033275385172160512,NN,0,,,,,
1033277994889093120,NN,0,,,,,
1033278345239318528,NN,0,,,,,
1033282917089333248,NN,0,,,,,
1033285389069504512,NN,0,,,,,
1033285604748931072,NN,0,,,,,
1033287953731207168,NN,0,,,,,
1033291824142721024,N,3,,,,,
1033292904817602560,N,2,,,,,
1033295500701777920,NN,0,,,,,
1033299782985572354,N,3,,,,,
1033300670265339904,N,4,,,,,
1033303025459372032,N,3,,,,,
1033305572505001984,NN,0,,,,,
1033308194280550401,NN,0,,,,,
1033309782260768768,N,1,,,,,
1033310722590224385,NN,0,,,,,
1033313171984080896,NN,0,,,,,
1033315707507933185,N,4,,,,,
1033318106570153984,N,2,,,,,
1033320713275551744,N,1,,,,,
1033323173394227201,N,2,,,,,
1033324978089996288,N,1,,,,,
1033325622691430400,N,2,,,,,
1033328239526256641,NN,0,,,,,
1033330653645795328,NN,0,,,,,
